Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,amenities_count,size_category,occupancy_demand
145352,56,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
23425,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,6,0,2
55878,36,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
5708,12,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0,5,0,2
84515,46,3,2,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2,9,1,2
76879,55,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
81781,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
134290,99,6,3,1,1,1,1,Fully Furnished,4,1,1,1,1,1,1,2,9,3,0
92173,47,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
134646,118,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
9752,15,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,0,1,0,3,0,2
133205,108,6,3,1,1,1,1,Fully Furnished,4.6,151,1,1,1,1,1,2,9,3,1
68030,42,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
72625,55,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
93596,47,5,2,1,1,1,1,Fully Furnished,4.3,375,1,1,1,1,1,2,9,1,2
55979,37,2,2,1,1,0,1,Semi Furnished,4.5,152,1,1,1,1,1,1,8,1,2
24386,33,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,0,0,5,1,2
111955,110,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
72511,47,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
18018,25,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,1,0,7,0,2
51629,35,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
104779,91,4,2,1,1,1,1,Fully Furnished,4.3,86,1,1,1,1,1,2,9,3,1
92071,53,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
133876,62,5,3,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,2,1
30787,25,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,1,0,6,0,2
135045,83,4,2,1,1,1,1,Fully Furnished,4.1,140,1,1,1,1,1,2,9,3,0
43394,31,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
42615,40,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
39726,32,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
114455,91,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
29418,32,1,1,1,1,0,1,Unfurnished,5,2,1,0,0,1,0,0,5,1,2
110388,81,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
3776,22,1,1,1,1,0,0,Unfurnished,4.6,16,1,1,1,0,1,0,6,0,2
94946,41,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
139291,89,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
38685,39,2,2,1,1,1,1,Semi Furnished,4.4,37,1,0,0,1,1,1,7,1,2
101572,71,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
58409,38,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
49103,39,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,8,1,2
139804,75,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
135826,83,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
97561,48,4,1,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,1,2
29539,27,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0,6,0,2
30886,29,2,1,1,1,0,1,Unfurnished,4.1,34,1,0,0,0,0,0,4,0,2
119306,51,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
84507,47,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
34645,35,2,1,1,1,0,1,Unfurnished,4.4,120,1,0,1,0,0,0,5,1,2
138682,82,6,3,1,1,1,1,Fully Furnished,2.2,9,1,1,1,1,1,2,9,3,0
77051,41,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
148707,98,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
81872,52,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
110874,115,4,3,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,3,1
47837,38,2,1,1,1,0,1,Semi Furnished,4.6,1872,1,0,0,1,1,1,6,1,2
41802,33,3,2,1,1,0,1,Semi Furnished,4.4,165,1,1,0,1,1,1,7,1,2
94484,49,4,1,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2,9,1,2
36266,30,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
143068,109,6,3,1,1,1,1,Fully Furnished,5,3,1,1,1,1,1,2,9,3,0
53027,40,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
14204,24,0,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,1,0,6,0,2
93961,53,5,1,1,1,1,1,Fully Furnished,4.4,265,1,1,1,1,1,2,9,2,1
13858,21,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,0,2
4896,17,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,4,0,2
36503,37,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
132314,92,6,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2,9,3,0
28215,35,1,1,1,1,0,1,Unfurnished,4.5,152,1,0,0,1,1,0,6,1,2
108412,75,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
35728,30,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
73615,51,5,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,1
31507,31,1,1,1,1,0,1,Unfurnished,4,23,1,1,0,0,0,0,5,1,2
83472,48,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
118537,76,6,3,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,3,0
56794,41,2,1,1,1,0,1,Semi Furnished,3.7,107,1,1,1,1,1,1,8,1,1
5156,15,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,3,0,2
36159,34,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
59906,45,2,1,1,1,1,1,Semi Furnished,4.1,31,1,1,1,1,1,1,9,1,2
98064,54,5,1,1,1,1,1,Fully Furnished,4.5,75,1,1,1,1,1,2,9,2,1
88282,48,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
149191,73,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
87676,59,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
50347,35,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
143049,95,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
97217,49,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
47318,39,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
63506,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
79045,40,5,1,1,1,1,1,Fully Furnished,5,3,1,1,1,1,1,2,9,1,2
67798,44,2,2,1,1,0,1,Semi Furnished,4.3,192,1,1,1,1,1,1,8,1,2
88923,58,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
53064,42,2,1,1,1,1,1,Semi Furnished,4,3,1,1,1,1,1,1,9,1,2
83896,55,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
29975,34,1,1,1,1,0,1,Unfurnished,4.6,91,1,1,0,1,0,0,6,1,2
142208,71,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
120823,92,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,3,0
69148,44,3,1,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1,8,1,2
66949,40,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
61277,41,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
120645,101,6,2,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2,9,3,1
9982,19,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,5,0,2
75866,46,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
52512,36,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
133431,51,5,2,1,1,1,1,Fully Furnished,4.3,65,1,1,1,1,1,2,9,2,1
87658,58,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
46894,30,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
111239,75,6,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2,9,3,0
33443,29,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,0,0,3,0,2
13656,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,6,0,2
78732,43,4,1,1,1,1,1,Fully Furnished,4,136,1,1,1,1,1,2,9,1,2
129767,109,5,2,1,1,1,1,Fully Furnished,4.3,54,1,1,1,1,1,2,9,3,1
21515,28,2,1,1,1,0,0,Unfurnished,4.5,152,1,1,1,1,1,0,7,0,2
63639,39,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
18341,22,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,5,0,2
85155,60,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
9963,15,1,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,3,0,2
75241,52,5,2,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2,9,2,2
14533,24,0,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,1,0,6,0,2
113675,91,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
24766,29,2,1,1,1,0,1,Unfurnished,4.1,16,1,1,1,0,0,0,6,0,2
47217,33,3,1,1,1,1,1,Semi Furnished,4.4,77,1,1,0,1,1,1,8,1,2
149117,66,4,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2,9,2,1
148446,93,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
117234,79,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
108823,74,6,3,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2,9,2,1
120471,68,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
96888,41,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
16949,27,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,0,0,2,0,2
141548,106,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
9354,14,1,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,3,0,2
146909,92,6,2,1,1,1,1,Fully Furnished,4.3,375,1,1,1,1,1,2,9,3,0
126738,120,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
61148,41,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
104633,108,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
107663,96,5,2,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,3,1
133060,112,4,3,1,1,1,1,Fully Furnished,4.3,86,1,1,1,1,1,2,9,3,1
65247,41,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
23215,34,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,4,1,2
18338,22,1,1,1,1,0,1,Unfurnished,4.3,85,1,0,1,0,0,0,5,0,2
32073,33,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,5,1,2
63231,45,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
113470,88,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
38008,31,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
76760,55,5,2,1,1,1,1,Fully Furnished,4.5,251,1,1,1,1,1,2,9,2,1
45027,32,3,2,1,1,1,1,Semi Furnished,5,2,1,1,1,1,1,1,9,1,2
124297,107,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
141886,83,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
58587,45,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
23655,33,2,1,1,1,0,0,Unfurnished,4.6,18,1,1,1,1,1,0,7,1,2
17324,29,1,1,1,1,0,1,Unfurnished,4,23,1,0,1,0,1,0,6,0,2
110970,103,5,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,3,1
4366,12,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,1,0,1,0,0,3,0,2
51968,36,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
94460,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
65505,42,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
39585,38,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
62576,35,3,1,1,1,1,1,Semi Furnished,4,23,1,1,1,1,1,1,9,1,2
29239,27,1,1,1,1,0,0,Unfurnished,3.9,48,1,0,0,0,0,0,3,0,2
37608,37,1,2,1,1,0,1,Semi Furnished,4.5,348,1,1,0,1,1,1,7,1,2
18428,27,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,4,0,2
12270,20,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,4,0,2
58946,41,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
51885,41,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
140030,84,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
13836,25,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,4,0,2
8072,19,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,6,0,2
41676,31,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
86951,52,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
64265,39,2,2,1,1,0,1,Semi Furnished,4.6,18,1,1,1,1,1,1,8,1,2
123958,58,4,3,1,1,1,1,Fully Furnished,4.3,88,1,1,1,1,1,2,9,2,1
56820,45,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
12589,16,1,1,1,1,0,0,Unfurnished,4.3,396,1,1,0,0,1,0,5,0,2
79059,52,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
48641,33,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
140426,98,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
103917,98,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
103716,101,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
106038,83,6,2,1,1,1,1,Fully Furnished,4.5,13,1,1,1,1,1,2,9,3,0
12143,15,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,3,0,2
14743,28,0,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,1,0,7,0,2
61991,36,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
139423,58,6,2,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,2,1
118043,95,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
93736,44,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
93322,54,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
17234,28,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,7,0,2
51920,45,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
13843,26,1,1,1,1,0,0,Unfurnished,4.5,152,1,1,0,0,1,0,5,0,2
90634,58,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
112952,50,4,2,1,1,1,1,Fully Furnished,4.3,18,1,1,1,1,1,2,9,2,1
127159,105,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
8433,21,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0,6,0,2
40731,31,1,2,1,1,1,1,Semi Furnished,4,136,1,0,0,1,1,1,7,1,2
78361,52,4,1,1,1,1,1,Fully Furnished,4.3,65,1,1,1,1,1,2,9,2,2
7936,18,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,0,1,1,0,3,0,2
38054,31,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
130633,56,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
102344,80,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
62321,40,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
140082,109,5,3,1,1,1,1,Fully Furnished,3.7,365,1,1,1,1,1,2,9,3,0
67814,44,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
101212,96,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
67763,41,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
81895,41,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
15088,26,0,1,1,1,0,0,Unfurnished,4.4,165,0,1,1,1,1,0,6,0,2
38213,30,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
93992,47,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
109394,50,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
12547,14,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,4,0,2
63465,45,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
79260,45,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
34834,31,2,1,1,1,0,1,Unfurnished,4.6,194,1,1,0,1,0,0,6,1,2
30947,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,1,0,7,0,2
111142,75,4,3,1,1,1,1,Fully Furnished,4.7,16,1,1,1,1,1,2,9,3,0
96709,57,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
32629,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,0,0,0,6,1,2
86193,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
105255,108,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
5012,18,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,3,0,2
122088,83,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
59821,38,2,2,1,1,1,1,Semi Furnished,4,136,1,1,1,1,1,1,9,1,2
45297,34,2,1,1,1,1,1,Semi Furnished,4.5,117,1,1,1,1,1,1,9,1,2
98943,53,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
140787,89,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
132373,109,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
55667,43,4,2,1,1,1,1,Semi Furnished,4.5,75,1,1,1,1,1,1,9,1,2
108240,78,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,3,0
141416,61,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
24740,30,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,1,2
30598,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,0,2
45473,38,3,1,1,1,0,1,Semi Furnished,4,23,1,1,1,1,1,1,8,1,2
46977,34,3,2,1,1,0,1,Semi Furnished,4.4,44,1,1,1,1,1,1,8,1,2
98688,59,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
51029,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
43741,33,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,8,1,2
34913,29,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,5,0,2
149559,81,4,3,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,3,0
109291,85,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
92091,50,3,1,1,1,1,1,Fully Furnished,4.4,108,1,1,1,1,1,2,9,2,1
29667,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,0,0,4,0,2
6336,12,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,3,0,2
75463,52,3,2,1,1,1,1,Fully Furnished,4.3,32,1,1,1,1,1,2,9,2,1
73166,56,3,2,1,1,1,1,Semi Furnished,4.2,121,1,1,1,1,1,1,9,2,1
131361,53,6,3,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,2,1
68353,38,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
90659,54,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
74718,47,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
147552,94,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
75567,57,5,1,1,1,1,1,Fully Furnished,4.1,83,1,1,1,1,1,2,9,2,1
95708,45,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
49079,33,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
57145,41,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
139042,116,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
88543,46,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
102289,69,4,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,2,1
45625,35,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
127554,86,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
10070,13,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,5,0,2
38546,31,1,2,1,1,1,1,Semi Furnished,4.1,140,1,0,0,1,1,1,7,1,2
67361,37,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
143381,63,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
45372,36,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
11004,16,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,0,0,4,0,2
83832,47,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
69578,38,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
54372,40,2,1,1,1,1,1,Semi Furnished,4.3,65,1,1,1,1,1,1,9,1,2
149406,55,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
126919,97,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
96178,40,3,1,1,1,1,1,Fully Furnished,4.4,126,1,1,1,1,1,2,9,1,2
73582,40,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
123031,89,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
61552,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
137387,64,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
96663,53,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
67753,40,2,1,1,1,0,1,Semi Furnished,4.4,165,1,1,1,1,1,1,8,1,2
71085,50,5,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
132689,105,6,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2,9,3,1
43399,32,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
109280,66,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
40612,35,2,2,1,1,0,1,Semi Furnished,4.4,44,1,1,0,1,1,1,7,1,2
103720,53,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
