Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,price_per_sqm,amenities_count,size_category,occupancy_demand
28215,35,1,1,1,1,0,1,Unfurnished,4.5,152.0,1,0,0,1,1,0,806.1428571428571,6,1,2
108412,75,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1445.4933333333333,9,3,0
35728,30,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1190.9333333333334,7,1,2
73615,51,5,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1443.4313725490197,9,2,1
31507,31,1,1,1,1,0,1,Unfurnished,4.0,23.0,1,1,0,0,0,0,1016.3548387096774,5,1,2
83472,48,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1739.0,10,1,2
118537,76,6,3,1,1,1,1,Fully Furnished,4.7,185.0,1,1,1,1,1,2,1559.6973684210527,9,3,0
56794,41,2,1,1,1,0,1,Semi Furnished,3.7,107.0,1,1,1,1,1,1,1385.219512195122,8,1,1
5156,15,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,343.73333333333335,3,0,2
36159,34,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1063.5,7,1,2
59906,45,2,1,1,1,1,1,Semi Furnished,4.1,31.0,1,1,1,1,1,1,1331.2444444444445,9,1,2
98064,54,5,1,1,1,1,1,Fully Furnished,4.5,75.0,1,1,1,1,1,2,1816.0,9,2,1
88282,48,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1839.2083333333333,10,1,2
149191,73,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2043.7123287671234,9,2,1
87676,59,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1486.0338983050847,10,2,2
50347,35,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1438.4857142857143,8,1,2
143049,95,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1505.778947368421,9,3,0
97217,49,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1984.0204081632653,10,1,2
47318,39,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1213.2820512820513,9,1,2
63506,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1671.2105263157894,9,1,2
79045,40,5,1,1,1,2,1,Fully Furnished,5.0,3.0,1,1,1,1,1,2,1976.125,10,1,2
67798,44,2,2,1,1,0,1,Semi Furnished,4.3,192.0,1,1,1,1,1,1,1540.8636363636363,8,1,2
88923,58,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1533.155172413793,10,2,2
53064,42,2,1,1,1,1,1,Semi Furnished,4.0,3.0,1,1,1,1,1,1,1263.4285714285713,9,1,2
83896,55,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1525.3818181818183,9,2,1
29975,34,1,1,1,1,0,1,Unfurnished,4.6,91.0,1,1,0,1,0,0,881.6176470588235,6,1,2
142208,71,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2002.9295774647887,10,2,1
120823,92,5,2,1,1,1,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,1313.2934782608695,9,3,0
69148,44,3,1,1,1,0,1,Semi Furnished,4.2,301.0,1,1,1,1,1,1,1571.5454545454545,8,1,2
66949,40,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1673.725,9,1,2
61277,41,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1494.560975609756,9,1,2
120645,101,6,2,1,1,2,1,Fully Furnished,4.6,16.0,1,1,1,1,1,2,1194.5049504950496,10,3,1
9982,19,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,525.3684210526316,5,0,2
75866,46,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1649.2608695652175,10,1,2
52512,36,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1458.6666666666667,8,1,2
133431,51,5,2,1,1,2,1,Fully Furnished,4.3,65.0,1,1,1,1,1,2,2616.294117647059,10,2,1
87658,58,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1511.344827586207,10,2,2
46894,30,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1563.1333333333334,7,1,2
111239,75,6,3,1,1,2,1,Fully Furnished,4.3,396.0,1,1,1,1,1,2,1483.1866666666667,10,3,0
33443,29,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,0,0,1153.2068965517242,3,0,2
13656,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,487.7142857142857,6,0,2
78732,43,4,1,1,1,1,1,Fully Furnished,4.0,136.0,1,1,1,1,1,2,1830.9767441860465,9,1,2
129767,109,5,2,1,1,1,1,Fully Furnished,4.3,54.0,1,1,1,1,1,2,1190.5229357798164,9,3,1
21515,28,2,1,1,1,0,0,Unfurnished,4.5,152.0,1,1,1,1,1,0,768.3928571428571,7,0,2
63639,39,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1631.7692307692307,8,1,2
18341,22,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,833.6818181818181,5,0,2
85155,60,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1419.25,10,2,2
9963,15,1,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,664.2,3,0,2
75241,52,5,2,1,1,2,1,Fully Furnished,4.6,16.0,1,1,1,1,1,2,1446.9423076923076,10,2,2
14533,24,0,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,1,0,605.5416666666666,6,0,2
113675,91,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1249.1758241758241,10,3,1
24766,29,2,1,1,1,0,1,Unfurnished,4.1,16.0,1,1,1,0,0,0,854.0,6,0,2
47217,33,3,1,1,1,1,1,Semi Furnished,4.4,77.0,1,1,0,1,1,1,1430.8181818181818,8,1,2
149117,66,4,3,1,1,2,1,Fully Furnished,5.0,2.0,1,1,1,1,1,2,2259.348484848485,10,2,1
148446,93,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1596.1935483870968,10,3,0
117234,79,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1483.9746835443038,9,3,0
108823,74,6,3,1,1,2,1,Fully Furnished,3.9,87.0,1,1,1,1,1,2,1470.581081081081,10,2,1
120471,68,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1771.6323529411766,10,2,1
96888,41,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2363.121951219512,10,1,2
16949,27,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,0,0,627.7407407407408,2,0,2
141548,106,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1335.3584905660377,10,3,0
9354,14,1,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,668.1428571428571,3,0,2
146909,92,6,2,1,1,2,1,Fully Furnished,4.3,375.0,1,1,1,1,1,2,1596.8369565217392,10,3,0
126738,120,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1056.15,9,3,1
61148,41,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1491.4146341463415,8,1,2
104633,108,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,968.824074074074,10,3,1
107663,96,5,2,1,1,2,1,Fully Furnished,4.0,3.0,1,1,1,1,1,2,1121.4895833333333,10,3,1
133060,112,4,3,1,1,2,1,Fully Furnished,4.3,86.0,1,1,1,1,1,2,1188.0357142857142,10,3,1
65247,41,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1591.3902439024391,8,1,2
23215,34,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,682.7941176470588,4,1,2
18338,22,1,1,1,1,0,1,Unfurnished,4.3,85.0,1,0,1,0,0,0,833.5454545454545,5,0,2
32073,33,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,971.9090909090909,5,1,2
63231,45,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1405.1333333333334,8,1,2
113470,88,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1289.4318181818182,10,3,0
38008,31,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1226.0645161290322,8,1,2
76760,55,5,2,1,1,1,1,Fully Furnished,4.5,251.0,1,1,1,1,1,2,1395.6363636363637,9,2,1
45027,32,3,2,1,1,1,1,Semi Furnished,5.0,2.0,1,1,1,1,1,1,1407.09375,9,1,2
124297,107,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1161.6542056074766,9,3,1
141886,83,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1709.4698795180723,10,3,0
58587,45,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1301.9333333333334,8,1,2
23655,33,2,1,1,1,0,0,Unfurnished,4.6,18.0,1,1,1,1,1,0,716.8181818181819,7,1,2
17324,29,1,1,1,1,0,1,Unfurnished,4.0,23.0,1,0,1,0,1,0,597.3793103448276,6,0,2
110970,103,5,3,1,1,2,1,Fully Furnished,4.0,23.0,1,1,1,1,1,2,1077.378640776699,10,3,1
4366,12,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,1,0,1,0,0,363.8333333333333,3,0,2
51968,36,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1443.5555555555557,8,1,2
94460,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2099.1111111111113,9,1,2
65505,42,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1559.642857142857,9,1,2
39585,38,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1041.7105263157894,8,1,2
62576,35,3,1,1,1,1,1,Semi Furnished,4.0,23.0,1,1,1,1,1,1,1787.8857142857144,9,1,2
29239,27,1,1,1,1,0,0,Unfurnished,3.9,48.0,1,0,0,0,0,0,1082.9259259259259,3,0,2
37608,37,1,2,1,1,0,1,Semi Furnished,4.5,348.0,1,1,0,1,1,1,1016.4324324324324,7,1,2
18428,27,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,682.5185185185185,4,0,2
12270,20,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,613.5,4,0,2
58946,41,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1437.7073170731708,8,1,2
51885,41,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1265.4878048780488,9,1,2
140030,84,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1667.0238095238096,9,3,0
13836,25,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,553.44,4,0,2
8072,19,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,424.8421052631579,6,0,2
41676,31,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1344.3870967741937,8,1,2
86951,52,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1672.1346153846155,10,2,2
64265,39,2,2,1,1,0,1,Semi Furnished,4.6,18.0,1,1,1,1,1,1,1647.820512820513,8,1,2
123958,58,4,3,1,1,1,1,Fully Furnished,4.3,88.0,1,1,1,1,1,2,2137.206896551724,9,2,1
56820,45,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1262.6666666666667,9,1,2
12589,16,1,1,1,1,0,0,Unfurnished,4.3,396.0,1,1,0,0,1,0,786.8125,5,0,2
79059,52,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1520.3653846153845,10,2,2
48641,33,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1473.969696969697,7,1,2
140426,98,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1432.9183673469388,10,3,0
103917,98,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1060.3775510204082,10,3,1
103716,101,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1026.8910891089108,10,3,1
106038,83,6,2,1,1,1,1,Fully Furnished,4.5,13.0,1,1,1,1,1,2,1277.566265060241,9,3,0
12143,15,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,809.5333333333333,3,0,2
14743,28,0,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,1,0,526.5357142857143,7,0,2
61991,36,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1721.9722222222222,9,1,2
139423,58,6,2,1,1,1,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,2403.844827586207,9,2,1
118043,95,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1242.5578947368422,10,3,1
93736,44,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2130.3636363636365,10,1,2
93322,54,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1728.1851851851852,10,2,1
17234,28,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,615.5,7,0,2
51920,45,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1153.7777777777778,9,1,2
13843,26,1,1,1,1,0,0,Unfurnished,4.5,152.0,1,1,0,0,1,0,532.4230769230769,5,0,2
90634,58,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1562.655172413793,10,2,2
112952,50,4,2,1,1,1,1,Fully Furnished,4.3,18.0,1,1,1,1,1,2,2259.04,9,2,1
127159,105,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1211.0380952380951,10,3,1
8433,21,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0,401.57142857142856,6,0,2
40731,31,1,2,1,1,1,1,Semi Furnished,4.0,136.0,1,0,0,1,1,1,1313.9032258064517,7,1,2
78361,52,4,1,1,1,2,1,Fully Furnished,4.3,65.0,1,1,1,1,1,2,1506.9423076923076,10,2,2
7936,18,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,0,1,1,0,440.8888888888889,3,0,2
38054,31,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1227.5483870967741,8,1,2
130633,56,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2332.7321428571427,9,2,1
102344,80,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1279.3,10,3,0
62321,40,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1558.025,8,1,2
140082,109,5,3,1,1,1,1,Fully Furnished,3.7,365.0,1,1,1,1,1,2,1285.1559633027523,9,3,0
67814,44,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1541.2272727272727,9,1,2
101212,96,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1054.2916666666667,9,3,1
67763,41,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1652.7560975609756,9,1,2
81895,41,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1997.439024390244,9,1,2
15088,26,0,1,1,1,0,0,Unfurnished,4.4,165.0,0,1,1,1,1,0,580.3076923076923,6,0,2
38213,30,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1273.7666666666667,9,1,2
93992,47,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1999.8297872340424,9,1,2
109394,50,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2187.88,9,2,1
12547,14,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,896.2142857142857,4,0,2
63465,45,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1410.3333333333333,8,1,2
79260,45,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1761.3333333333333,9,1,2
34834,31,2,1,1,1,0,1,Unfurnished,4.6,194.0,1,1,0,1,0,0,1123.6774193548388,6,1,2
30947,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,1,0,1067.1379310344828,7,0,2
111142,75,4,3,1,1,1,1,Fully Furnished,4.7,16.0,1,1,1,1,1,2,1481.8933333333334,9,3,0
96709,57,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1696.6491228070176,10,2,1
32629,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,0,0,0,959.6764705882352,6,1,2
86193,45,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1915.4,10,1,2
105255,108,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,974.5833333333334,9,3,1
5012,18,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,278.44444444444446,3,0,2
122088,83,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1470.9397590361446,9,3,0
59821,38,2,2,1,1,1,1,Semi Furnished,4.0,136.0,1,1,1,1,1,1,1574.2368421052631,9,1,2
45297,34,2,1,1,1,1,1,Semi Furnished,4.5,117.0,1,1,1,1,1,1,1332.264705882353,9,1,2
98943,53,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1866.8490566037735,9,2,1
140787,89,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1581.876404494382,9,3,0
132373,109,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1214.4311926605506,9,3,1
55667,43,4,2,1,1,1,1,Semi Furnished,4.5,75.0,1,1,1,1,1,1,1294.5813953488373,9,1,2
108240,78,5,2,1,1,2,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,1387.6923076923076,10,3,0
141416,61,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2318.2950819672133,10,2,1
24740,30,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,824.6666666666666,5,1,2
30598,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,1055.103448275862,5,0,2
45473,38,3,1,1,1,0,1,Semi Furnished,4.0,23.0,1,1,1,1,1,1,1196.657894736842,8,1,2
46977,34,3,2,1,1,0,1,Semi Furnished,4.4,44.0,1,1,1,1,1,1,1381.6764705882354,8,1,2
98688,59,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1672.677966101695,10,2,2
51029,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1342.8684210526317,9,1,2
43741,33,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1325.4848484848485,8,1,2
34913,29,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,1203.896551724138,5,0,2
149559,81,4,3,1,1,1,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,1846.4074074074074,9,3,0
109291,85,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1285.7764705882353,9,3,0
92091,50,3,1,1,1,1,1,Fully Furnished,4.4,108.0,1,1,1,1,1,2,1841.82,9,2,1
29667,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,0,0,1141.0384615384614,4,0,2
6336,12,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,528.0,3,0,2
75463,52,3,2,1,1,1,1,Fully Furnished,4.3,32.0,1,1,1,1,1,2,1451.2115384615386,9,2,1
73166,56,3,2,1,1,1,1,Semi Furnished,4.2,121.0,1,1,1,1,1,1,1306.5357142857142,9,2,1
131361,53,6,3,1,1,1,1,Fully Furnished,4.0,3.0,1,1,1,1,1,2,2478.509433962264,9,2,1
68353,38,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1798.7631578947369,9,1,2
90659,54,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1678.8703703703704,10,2,2
74718,47,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1589.7446808510638,9,1,2
147552,94,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1569.7021276595744,9,3,0
75567,57,5,1,1,1,2,1,Fully Furnished,4.1,83.0,1,1,1,1,1,2,1325.7368421052631,10,2,1
95708,45,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2126.8444444444444,10,1,2
49079,33,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1487.2424242424242,9,1,2
57145,41,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1393.780487804878,8,1,2
139042,116,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1198.6379310344828,9,3,1
88543,46,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1924.8478260869565,10,1,2
102289,69,4,3,1,1,1,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,1482.4492753623188,9,2,1
45625,35,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1303.5714285714287,8,1,2
127554,86,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1483.1860465116279,10,3,0
10070,13,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,774.6153846153846,5,0,2
38546,31,1,2,1,1,1,1,Semi Furnished,4.1,140.0,1,0,0,1,1,1,1243.4193548387098,7,1,2
67361,37,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1820.5675675675675,8,1,2
143381,63,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2275.8888888888887,9,2,1
45372,36,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1260.3333333333333,7,1,2
11004,16,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,0,0,687.75,4,0,2
83832,47,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1783.659574468085,9,1,2
69578,38,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1831.0,8,1,2
54372,40,2,1,1,1,1,1,Semi Furnished,4.3,65.0,1,1,1,1,1,1,1359.3,9,1,2
149406,55,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2716.4727272727273,9,2,1
126919,97,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1308.4432989690722,10,3,0
96178,40,3,1,1,1,2,1,Fully Furnished,4.4,126.0,1,1,1,1,1,2,2404.45,10,1,2
73582,40,4,1,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1839.55,10,1,2
123031,89,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1382.370786516854,9,3,0
61552,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1709.7777777777778,9,1,2
137387,64,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2146.671875,9,2,1
96663,53,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1823.8301886792453,10,2,1
67753,40,2,1,1,1,0,1,Semi Furnished,4.4,165.0,1,1,1,1,1,1,1693.825,8,1,2
71085,50,5,2,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1421.7,10,2,2
132689,105,6,2,1,1,1,1,Fully Furnished,4.4,44.0,1,1,1,1,1,2,1263.7047619047619,9,3,1
43399,32,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1356.21875,7,1,2
109280,66,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1655.7575757575758,9,2,1
40612,35,2,2,1,1,0,1,Semi Furnished,4.4,44.0,1,1,0,1,1,1,1160.3428571428572,7,1,2
103720,53,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1956.9811320754718,10,2,1
56336,37,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1522.5945945945946,8,1,2
51845,38,3,2,1,1,0,1,Semi Furnished,4.4,120.0,1,1,1,1,1,1,1364.342105263158,8,1,2
139879,105,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1332.1809523809525,10,3,0
139391,53,5,2,1,1,1,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,2630.0188679245284,9,2,1
141203,75,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1882.7066666666667,9,3,0
143319,61,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2349.4918032786886,10,2,1
112141,82,4,2,1,1,2,1,Fully Furnished,4.4,63.0,1,1,1,1,1,2,1367.5731707317073,10,3,0
18267,24,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,761.125,5,0,2
25472,27,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,943.4074074074074,5,0,2
130291,93,4,3,1,1,1,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,1400.978494623656,9,3,0
20371,29,2,1,1,1,0,0,Unfurnished,4.7,185.0,1,1,1,0,1,0,702.448275862069,6,0,2
148131,99,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1496.2727272727273,10,3,0
55725,36,3,2,1,1,0,1,Semi Furnished,4.0,3.0,1,1,1,1,1,1,1547.9166666666667,8,1,2
63425,37,3,2,1,1,0,1,Semi Furnished,4.6,91.0,1,1,1,1,1,1,1714.1891891891892,8,1,2
33929,30,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,1,0,1130.9666666666667,6,1,2
42731,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1124.5,8,1,2
85693,50,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1713.86,9,2,1
4135,19,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,217.6315789473684,4,0,2
94815,43,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2205.0,9,1,2
131119,58,4,3,1,1,2,1,Fully Furnished,4.3,396.0,1,1,1,1,1,2,2260.6724137931033,10,2,1
82846,59,4,2,1,1,2,1,Fully Furnished,2.7,3.0,1,1,1,1,1,2,1404.1694915254238,10,2,1
82745,53,5,1,1,1,2,1,Fully Furnished,4.6,54.0,1,1,1,1,1,2,1561.2264150943397,10,2,2
