Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label
81026,46,5,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
72455,56,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
27086,34,1,1,1,1,0,1,Unfurnished,,,1,0,0,0,0,0
111487,118,4,3,1,1,1,1,Fully Furnished,4.3,65,1,1,1,1,1,2
73478,58,5,1,1,1,1,1,Semi Furnished,4.5,152,1,1,1,1,1,1
48707,35,1,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
146880,115,4,3,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2
109887,74,6,2,1,1,2,1,Fully Furnished,4.5,152,1,1,1,1,1,2
89029,40,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
64811,40,2,2,1,1,0,1,Semi Furnished,5,2,1,1,1,1,1,1
139822,90,4,3,1,1,2,1,Fully Furnished,4.3,148,1,1,1,1,1,2
40260,38,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
69741,36,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
57569,42,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
30448,28,1,1,1,1,0,1,Unfurnished,,,1,1,0,0,0,0
105299,93,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
38465,32,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1
104605,100,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
30192,32,1,1,1,1,0,1,Unfurnished,4,23,1,1,1,1,0,0
89535,54,4,1,1,1,2,1,Fully Furnished,4.5,75,1,1,1,1,1,2
119496,73,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
7967,14,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,1,0
63895,36,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
132645,108,4,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2
30992,28,1,1,1,1,0,1,Unfurnished,,,1,0,1,0,1,0
80171,43,5,1,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
45858,35,1,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
132989,50,6,3,1,1,2,1,Fully Furnished,4.4,265,1,1,1,1,1,2
130645,100,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
42850,35,2,1,1,1,0,1,Semi Furnished,,,1,0,1,1,1,1
8700,12,1,1,1,0,0,0,Unfurnished,,,1,0,1,0,1,0
128149,116,4,3,1,1,1,1,Fully Furnished,4.4,265,1,1,1,1,1,2
11466,21,1,1,0,0,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0
133548,61,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
138190,117,4,2,1,1,2,1,Fully Furnished,4.6,12990,1,1,1,1,1,2
65643,35,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
117162,58,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
77292,50,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
34264,31,2,1,1,1,0,0,Unfurnished,4.5,152,1,0,1,0,1,0
45285,39,1,1,1,1,1,1,Semi Furnished,3.6,19,1,1,0,1,1,1
122483,66,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
99052,56,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
116691,93,4,2,1,1,2,1,Fully Furnished,4.5,152,1,1,1,1,1,2
31515,32,2,1,1,1,0,1,Unfurnished,,,1,1,0,0,0,0
108980,102,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
54609,36,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
64601,37,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
18673,25,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,0,1,0
130745,74,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
94762,52,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
75771,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
119834,76,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
41787,33,1,1,1,1,1,1,Semi Furnished,4.3,113,1,0,0,1,1,1
44701,37,1,2,1,1,0,1,Semi Furnished,4,23,1,1,0,1,1,1
7269,15,0,1,1,0,0,0,Unfurnished,,,1,1,0,1,1,0
147533,79,5,2,1,1,2,1,Fully Furnished,4.4,25,1,1,1,1,1,2
46758,35,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
99665,56,4,1,1,1,1,1,Fully Furnished,4.1,304,1,1,1,1,1,2
42824,34,1,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
62868,41,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
60443,43,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
127021,78,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
125308,62,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
26620,31,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0
19557,30,1,1,1,1,0,0,Unfurnished,4,3,1,1,1,0,1,0
113644,59,6,3,1,1,2,1,Fully Furnished,4.3,11,1,1,1,1,1,2
141415,53,4,3,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
16383,25,1,1,1,1,0,0,Unfurnished,,,1,1,1,1,0,0
78919,51,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
106921,104,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
109928,65,4,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2
110083,77,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
102585,86,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
61456,40,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
52245,45,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
54197,35,4,1,1,1,1,1,Semi Furnished,4.4,44,1,1,1,1,1,1
105616,95,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
77959,45,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
20076,35,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0
131366,98,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
121407,67,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
88103,46,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
74387,52,3,1,1,1,1,1,Semi Furnished,4,23,1,1,1,1,1,1
59745,45,3,1,1,1,1,1,Semi Furnished,5,2,1,1,1,1,1,1
85712,56,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
17215,22,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,0,0
54258,39,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
52448,35,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
28389,26,1,1,1,1,0,1,Unfurnished,,,1,0,1,1,1,0
24738,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0
112606,61,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
31660,33,1,1,1,1,0,0,Unfurnished,,,1,0,0,0,1,0
140077,95,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
132578,74,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
102093,101,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
8610,16,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0
46779,36,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
72157,42,3,2,1,1,1,1,Semi Furnished,4.4,120,1,1,1,1,1,1
132863,119,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
94287,40,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
68641,43,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
55393,36,4,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
30293,28,2,1,1,1,0,1,Unfurnished,,,1,0,1,1,0,0
116930,102,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
58856,35,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
36041,31,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1
65350,35,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
98277,59,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
26320,33,1,1,1,1,0,0,Unfurnished,,,1,1,1,0,0,0
102561,98,5,3,1,1,2,1,Fully Furnished,4.5,36355,1,1,1,1,1,2
43766,37,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1
71848,41,5,2,1,1,2,1,Semi Furnished,4.3,396,1,1,1,1,1,1
60443,44,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
80969,49,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
98707,60,3,1,1,1,1,1,Fully Furnished,4.6,72,1,1,1,1,1,2
102993,80,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
131915,57,4,3,1,1,2,1,Fully Furnished,4.3,113,1,1,1,1,1,2
116857,71,5,3,1,1,2,1,Fully Furnished,4.2,85,1,1,1,1,1,2
28243,31,2,1,1,1,0,0,Unfurnished,4.4,165,1,0,1,0,0,0
82000,49,3,1,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
5916,18,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,0,0
82731,55,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
41727,30,1,2,1,1,1,1,Semi Furnished,,,1,0,0,1,1,1
105263,51,4,3,1,1,2,1,Fully Furnished,4.4,165,1,1,1,1,1,2
37037,32,2,2,1,1,0,1,Semi Furnished,,,1,0,1,1,1,1
27425,35,2,1,1,1,0,0,Unfurnished,,,1,1,0,0,1,0
46318,40,1,1,1,1,0,1,Semi Furnished,,,1,1,0,1,1,1
105029,107,4,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2
146116,64,4,3,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
48430,38,2,2,1,1,1,1,Semi Furnished,,,1,0,1,1,1,1
125604,116,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
109990,85,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
143294,54,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
93679,53,4,1,1,1,1,1,Fully Furnished,4.6,12990,1,1,1,1,1,2
122568,96,6,3,1,1,2,1,Fully Furnished,4.5,152,1,1,1,1,1,2
147747,113,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
83560,55,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
117594,109,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
130230,97,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
103298,106,6,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
64530,44,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
135417,89,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
11026,20,1,1,1,1,0,0,Unfurnished,,,0,1,1,0,0,0
40628,32,2,1,1,1,1,1,Semi Furnished,4.5,13,1,0,0,1,1,1
56481,35,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
55064,38,3,2,1,1,1,1,Semi Furnished,4.7,185,1,1,1,1,1,1
18234,29,1,1,1,1,0,0,Unfurnished,,,0,1,0,1,1,0
7720,22,1,1,0,1,0,0,Unfurnished,4.2,85,1,1,0,1,1,0
121074,55,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
108878,72,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
37122,36,2,2,1,1,1,1,Semi Furnished,,,1,0,0,1,1,1
3954,15,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0
62341,39,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
36496,34,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1
59607,38,4,1,1,1,0,1,Semi Furnished,5,1,1,1,1,1,1,1
78740,46,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
81205,48,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
87455,55,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
13409,24,0,1,1,1,0,1,Unfurnished,4.5,251,1,1,1,1,0,0
69018,40,2,1,1,1,0,1,Semi Furnished,4,3,1,1,1,1,1,1
66333,41,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
46860,30,1,2,1,1,0,1,Semi Furnished,4.6,1872,1,1,0,1,1,1
80884,60,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
14098,28,0,1,1,1,0,0,Unfurnished,,,0,0,1,0,1,0
146064,67,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
21697,26,2,1,1,1,0,0,Unfurnished,4.2,85,1,0,0,1,1,0
8479,12,1,1,0,0,0,0,Unfurnished,,,0,0,0,1,0,0
4534,21,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0
148847,53,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
50259,36,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
65059,43,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
138217,74,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
79670,52,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
19861,30,1,1,1,1,0,1,Unfurnished,4.7,185,0,0,0,0,0,0
136996,53,5,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2
111825,120,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
111054,62,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
75515,56,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
81190,41,4,1,1,1,2,1,Fully Furnished,4.2,85,1,1,1,1,1,2
20871,26,2,1,1,1,0,0,Unfurnished,4.5,152,1,1,0,0,1,0
138987,59,4,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2
118980,75,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
14298,24,0,1,1,1,0,0,Unfurnished,,,0,1,1,1,1,0
32036,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0
3138,13,0,1,0,1,0,0,Unfurnished,,,0,0,0,0,0,0
59064,36,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
10582,21,0,1,1,0,0,0,Unfurnished,,,0,0,0,1,0,0
89424,60,4,1,1,1,2,1,Fully Furnished,4.2,14,1,1,1,1,1,2
136860,92,5,2,1,1,1,1,Fully Furnished,3.7,41,1,1,1,1,1,2
97493,51,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
15659,24,0,1,1,1,0,0,Unfurnished,,,1,0,1,0,0,0
107733,54,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2
60397,36,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
30909,32,1,1,1,1,0,0,Unfurnished,,,1,1,0,0,1,0
46321,34,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
110056,85,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
105813,103,4,2,1,1,2,1,Fully Furnished,3.8,65,1,1,1,1,1,2
96075,45,3,1,1,1,2,1,Fully Furnished,4,3,1,1,1,1,1,2
53700,38,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
32874,30,1,1,1,1,0,1,Unfurnished,,,1,1,0,1,1,0
82580,52,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
44017,37,2,2,1,1,0,1,Semi Furnished,,,1,1,0,1,1,1
71161,52,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
51684,41,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
50185,38,4,2,1,1,1,1,Semi Furnished,4.1,83,1,1,1,1,1,1
149644,103,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
133786,92,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
41577,31,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
28931,26,1,1,1,1,0,1,Unfurnished,4.4,37,1,1,0,1,1,0
53340,44,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
16270,29,0,1,1,1,0,0,Unfurnished,,,0,0,1,1,1,0
90960,45,4,2,1,1,1,1,Fully Furnished,4.4,392,1,1,1,1,1,2
5481,25,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,0,0
24381,35,1,1,1,1,0,1,Unfurnished,,,1,0,1,1,1,0
145421,103,6,3,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
64555,44,2,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
92323,53,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
30017,29,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0
83348,58,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
81096,60,4,2,1,1,2,1,Fully Furnished,4,3,1,1,1,1,1,2
80692,58,3,1,1,1,2,1,Fully Furnished,4.3,9910,1,1,1,1,1,2
42883,39,3,1,1,1,1,1,Semi Furnished,4.5,75,1,0,1,1,1,1
57278,41,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
4522,13,1,1,0,0,0,0,Unfurnished,,,0,1,1,1,0,0
105093,120,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
79668,60,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
106531,66,4,2,1,1,1,1,Fully Furnished,3.8,65,1,1,1,1,1,2
12572,13,1,1,0,1,0,0,Unfurnished,4.2,9,0,1,1,1,1,0
70154,53,4,2,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
52106,40,2,2,1,1,1,1,Semi Furnished,3.9,10,1,1,1,1,1,1
66108,37,3,2,1,1,0,1,Semi Furnished,4.2,85,1,1,1,1,1,1
48403,40,2,1,1,1,1,1,Semi Furnished,4.4,37,1,0,0,1,1,1
136102,110,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
105463,76,5,3,1,1,2,1,Fully Furnished,3.9,87,1,1,1,1,1,2
127587,50,6,2,1,1,2,1,Fully Furnished,4.2,185,1,1,1,1,1,2
61557,45,3,2,1,1,0,1,Semi Furnished,4.1,34,1,1,1,1,1,1
55984,43,2,2,1,1,1,1,Semi Furnished,4.3,375,1,1,1,1,1,1
58984,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
82923,51,5,1,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2
96416,54,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
91922,54,4,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2
82303,47,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
86579,51,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
68223,45,4,2,1,1,1,1,Semi Furnished,4.8,4,1,1,1,1,1,1
120528,57,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
34094,33,1,1,1,1,0,1,Unfurnished,,,1,0,0,1,1,0
76375,58,3,1,1,1,2,1,Fully Furnished,4.2,19,1,1,1,1,1,2
132108,79,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
118393,113,4,2,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2
24981,30,2,1,1,1,0,0,Unfurnished,4,23,1,1,1,0,0,0
101984,83,6,3,1,1,2,1,Fully Furnished,4.3,192,1,1,1,1,1,2
113992,102,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
47949,34,3,1,1,1,0,1,Semi Furnished,,,1,0,0,1,1,1
111387,83,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
75464,45,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
24681,33,2,1,1,1,0,1,Unfurnished,,,1,0,1,0,1,0
146937,85,5,3,1,1,1,1,Fully Furnished,4.3,375,1,1,1,1,1,2
106477,77,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
147205,76,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
27999,26,2,1,1,1,0,1,Unfurnished,4,3,1,0,1,0,1,0
43313,34,3,2,1,1,0,1,Semi Furnished,4.4,37,1,0,0,1,1,1
43904,39,2,1,1,1,0,1,Semi Furnished,,,1,1,0,1,1,1
78553,44,4,1,1,1,2,1,Fully Furnished,4.2,60,1,1,1,1,1,2
91025,48,3,1,1,1,2,1,Fully Furnished,4.4,165,1,1,1,1,1,2
25095,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0
50956,41,3,2,1,1,1,1,Semi Furnished,4.5,103,1,1,1,1,1,1
30190,33,2,1,1,1,0,1,Unfurnished,,,1,1,0,0,0,0
6960,23,1,1,1,1,0,0,Unfurnished,4.5,152,0,0,1,1,0,0
94976,45,3,2,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
92078,52,3,1,1,1,2,1,Fully Furnished,4.3,113,1,1,1,1,1,2
12591,13,0,1,1,0,0,0,Unfurnished,4,23,1,0,1,0,1,0
3288,15,0,1,1,1,0,0,Unfurnished,4.4,37,1,0,0,1,1,0
61255,38,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
103542,67,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
63692,41,3,2,1,1,0,1,Semi Furnished,4.6,1872,1,1,1,1,1,1
138838,79,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
53949,36,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
87387,46,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
54354,37,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
56731,37,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
43372,33,3,2,1,1,1,1,Semi Furnished,4.7,185,1,1,0,1,1,1
99615,43,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
91433,56,3,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
6612,18,1,1,0,1,0,0,Unfurnished,,,1,1,1,1,1,0
25824,32,1,1,1,1,0,1,Unfurnished,,,1,1,1,0,0,0
103416,59,6,2,1,1,1,1,Fully Furnished,4.6,122,1,1,1,1,1,2
29873,34,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0
7972,23,1,1,0,0,0,0,Unfurnished,4.4,125,1,0,1,1,0,0
18955,28,1,1,1,1,0,0,Unfurnished,,,0,1,0,0,1,0
147303,108,6,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2
2637,22,0,1,0,1,0,0,Unfurnished,,,0,1,1,1,1,0
149094,51,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
106519,109,5,2,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
27262,35,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,1,0
58551,41,3,1,1,1,1,1,Semi Furnished,4.5,36355,1,1,1,1,1,1
90933,56,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
133546,76,5,2,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2
9066,17,1,1,0,0,0,0,Unfurnished,4,23,0,0,1,1,1,0
31277,28,2,1,1,1,0,1,Unfurnished,4.5,152,1,0,1,0,1,0
80174,51,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
72147,53,4,1,1,1,2,1,Semi Furnished,4.8,16,1,1,1,1,1,1
87551,47,3,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
59522,36,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
54321,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
38228,40,3,2,1,1,0,1,Semi Furnished,,,1,1,0,1,1,1
55432,45,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
119296,76,6,2,1,1,2,1,Fully Furnished,4.3,86,1,1,1,1,1,2
8259,15,0,1,1,0,0,0,Unfurnished,4.4,44,0,0,0,1,1,0
64964,36,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
89029,58,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
92356,53,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
89800,52,3,2,1,1,1,1,Fully Furnished,4.4,25,1,1,1,1,1,2
8885,25,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,1,0,1,0
41868,38,1,1,1,1,0,1,Semi Furnished,4.1,83,1,0,1,1,1,1
132027,71,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
59530,35,4,1,1,1,1,1,Semi Furnished,4,136,1,1,1,1,1,1
19364,28,1,1,1,1,0,1,Unfurnished,4.3,192,1,1,1,1,0,0
56500,39,3,1,1,1,1,1,Semi Furnished,4.4,125,1,1,1,1,1,1
6197,15,1,1,1,0,0,0,Unfurnished,,,0,0,1,1,1,0
126486,109,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
109187,56,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
9421,19,0,1,0,1,0,0,Unfurnished,4.6,1872,0,1,1,1,1,0
72229,46,3,1,1,1,1,1,Semi Furnished,4,23,1,1,1,1,1,1
59312,43,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
73769,45,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
25486,28,1,1,1,1,0,1,Unfurnished,4,3,1,0,0,1,1,0
27841,31,1,1,1,1,0,1,Unfurnished,,,1,0,0,1,1,0
89505,41,4,1,1,1,1,1,Fully Furnished,4.3,86,1,1,1,1,1,2
141226,85,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
57511,39,2,1,1,1,1,1,Semi Furnished,4.4,37,1,1,1,1,1,1
138327,72,5,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
123988,70,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
103159,50,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
38222,31,2,1,1,1,0,1,Semi Furnished,,,1,0,0,1,1,1
114996,112,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
111820,84,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
111177,92,4,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
